asset_id,property_type,region,tenant_industry,credit_tier,annual_rent,property_value,asset_age,lease_term_remaining,occupancy_rate,rent_coverage_ratio,noi_margin,sales_trend_12m,traffic_trend_12m,capex_need_pct_value,delinquency_days,arrears_pct_annual_rent,tenant_concentration_pct,local_unemployment,market_rent_growth,renewal_probability,synthetic_risk_score,portfolio_health
REIT-04726,Quick Service Restaurant,Southwest,Fitness,Watch,520873.08,8598596.06,19,7.94,0.9813,1.944,0.715,-0.0708,0.079,0.0311,0,0.0633,0.0529,0.0396,0.007,0.5768,67.44,watchlist
REIT-04727,Automotive Service,Southwest,Healthcare,Strong Private,751645.1,11335619.41,6,1.83,0.9618,2.051,0.6854,0.0416,0.0014,0.0,1,0.0,0.0213,0.0412,0.0829,0.7889,26.88,healthy
REIT-04728,Convenience Store,Mountain,Fitness,Investment Grade,488669.44,9584816.81,4,11.1,0.9249,4.443,0.6712,-0.0242,-0.0415,0.0153,2,0.0,0.0458,0.0218,0.0924,0.98,0.0,healthy
REIT-04729,Quick Service Restaurant,Southeast,Fitness,Strong Private,616613.57,9612026.88,36,12.68,0.9319,2.021,0.6449,-0.0115,-0.099,0.0214,1,0.047,0.0359,0.0459,0.0071,0.7903,47.19,watchlist
REIT-04730,Automotive Service,Midwest,Entertainment,Weak,345283.23,4449600.37,7,5.82,0.9099,2.986,0.7133,-0.048,-0.0554,0.0,21,0.0541,0.0175,0.0341,-0.0144,0.6728,85.24,at risk
REIT-04731,Medical Office,Southeast,Grocery,Weak,450078.78,7547375.88,37,6.06,1.0,2.624,0.7129,0.01,0.0233,0.01,3,0.0508,0.0269,0.0366,0.0444,0.7243,55.85,watchlist
REIT-04732,Automotive Service,Southeast,Fuel,Stable,875271.85,11398336.0,24,7.28,0.9879,2.875,0.8144,-0.1011,0.1698,0.0037,2,0.0318,0.0401,0.0558,0.0035,0.9034,31.96,healthy
REIT-04733,Medical Office,West Coast,Restaurant,Strong Private,939185.6,13666614.81,30,9.75,0.9482,2.108,0.7178,-0.0607,0.0025,0.0214,4,0.0,0.0245,0.0498,0.0154,0.8304,31.05,healthy
REIT-04734,Entertainment,West Coast,Healthcare,Investment Grade,2915691.03,32619234.08,40,2.44,0.9464,3.073,0.6788,0.026,-0.0803,0.0462,2,0.0086,0.0439,0.0391,-0.0177,0.8546,20.47,healthy
REIT-04735,Fitness,Southeast,Healthcare,Stable,907911.76,10627072.32,15,5.42,0.9622,2.438,0.6036,0.1061,-0.0382,0.0221,3,0.0031,0.0295,0.045,-0.032,0.8987,32.1,healthy
REIT-04736,Convenience Store,Southwest,Fuel,Strong Private,434448.48,7666670.48,1,8.47,0.9355,2.314,0.6324,0.0549,0.1134,0.0159,17,0.0204,0.0499,0.0311,0.0007,0.98,37.67,healthy
REIT-04737,Fitness,Southeast,Professional Services,Stable,1014052.43,15969368.16,24,6.34,0.916,1.779,0.6255,0.0382,-0.0318,0.0165,2,0.0,0.0091,0.0504,-0.0021,0.7282,56.29,watchlist
REIT-04738,Quick Service Restaurant,Southwest,Fuel,Stable,494768.99,7340101.07,27,18.0,0.9191,3.079,0.686,-0.1517,0.0617,0.0025,11,0.0,0.0544,0.06,-0.0252,0.98,41.99,healthy
REIT-04739,Medical Office,West Coast,Restaurant,Investment Grade,826030.05,15958433.47,12,15.8,1.0,2.952,0.5683,-0.0175,0.0773,0.0254,3,0.007,0.0441,0.0356,0.0395,0.98,0.0,healthy
REIT-04740,Industrial,Mountain,Healthcare,Stable,1893751.8,29221367.57,14,2.3,0.9752,2.503,0.6362,-0.0111,0.0384,0.0283,6,0.0394,0.0712,0.0358,0.0366,0.587,44.28,healthy
REIT-04741,Fitness,Southeast,Restaurant,Watch,302432.31,4633430.74,21,3.99,1.0,1.593,0.7518,-0.0784,0.0635,0.0193,6,0.0338,0.0304,0.0598,-0.0087,0.4492,82.65,at risk
REIT-04742,Fitness,West Coast,Fitness,Stable,761491.62,9703129.27,19,10.2,0.9401,1.908,0.7252,0.1324,-0.046,0.0143,5,0.0049,0.0298,0.0335,-0.0092,0.98,45.35,healthy
REIT-04743,Industrial,West Coast,Professional Services,Strong Private,3049522.22,51130733.5,3,2.24,0.9974,3.545,0.7756,-0.123,0.0272,0.0,1,0.0196,0.0252,0.0789,-0.0086,0.6634,36.04,healthy
REIT-04744,Grocery,Southwest,Fuel,Stable,971993.76,19201308.51,39,15.78,1.0,2.582,0.7026,0.0194,-0.0088,0.0407,7,0.0492,0.0326,0.0361,-0.0057,0.8557,35.29,healthy
REIT-04745,Grocery,Southwest,Restaurant,Investment Grade,1958264.46,34000854.02,2,8.72,0.9203,2.021,0.59,-0.1064,0.1018,0.0199,3,0.0393,0.0391,0.0644,-0.0052,0.9216,40.1,healthy
REIT-04746,Convenience Store,Southeast,Logistics,Stable,748923.93,9711322.8,28,8.17,0.9305,2.606,0.86,-0.1049,0.0449,0.0274,0,0.0,0.04,0.0382,-0.0591,0.8551,41.39,healthy
REIT-04747,Distribution,West Coast,Grocery,Stable,1091657.07,20285951.83,24,7.28,1.0,3.041,0.5327,-0.03,0.0067,0.0113,2,0.0,0.0302,0.038,0.0187,0.9644,27.29,healthy
REIT-04748,Entertainment,West Coast,Restaurant,Stable,1829555.64,18453797.68,5,4.69,0.9909,2.532,0.7074,0.1604,-0.0048,0.0113,2,0.0152,0.0314,0.0355,-0.0239,0.7984,34.09,healthy
REIT-04749,Grocery,Southeast,Entertainment,Strong Private,1184166.03,21788363.25,19,0.2,0.8967,2.274,0.7258,-0.0854,-0.0307,0.0235,1,0.0,0.0294,0.0349,-0.0022,0.7201,54.22,watchlist
REIT-04750,Distribution,West Coast,Fitness,Strong Private,3835039.56,74852867.09,37,3.2,0.9536,2.737,0.7098,0.0337,-0.1005,0.0262,7,0.0035,0.0792,0.0363,0.0127,0.8455,27.52,healthy
REIT-04751,Automotive Service,Midwest,Fitness,Stable,354658.17,4507715.66,12,8.67,0.9155,2.695,0.6054,-0.0371,-0.0487,0.0098,1,0.0289,0.0155,0.0237,0.0123,0.6061,43.02,healthy
REIT-04752,Medical Office,Southeast,Professional Services,Investment Grade,1055551.62,15690852.81,36,13.69,0.9811,2.936,0.7596,0.1272,0.179,0.0257,6,0.0185,0.035,0.0452,0.0244,0.98,7.19,healthy
REIT-04753,Quick Service Restaurant,Southwest,Restaurant,Strong Private,468649.23,8281076.46,29,6.86,0.9027,2.774,0.6677,0.0717,0.0644,0.0069,3,0.0336,0.0304,0.021,0.0541,0.8637,28.01,healthy
REIT-04754,Medical Office,Southeast,Entertainment,Strong Private,906464.71,12930135.54,25,8.3,0.9045,2.273,0.5856,0.011,-0.0444,0.0062,0,0.0129,0.0362,0.0564,0.0153,0.9417,31.06,healthy
REIT-04755,Quick Service Restaurant,Southeast,Logistics,Strong Private,557583.29,8087061.23,18,6.34,0.9378,2.668,0.7776,0.0786,-0.0938,0.0198,2,0.0,0.0114,0.0417,-0.0261,0.923,18.36,healthy
REIT-04756,Distribution,Southwest,Fitness,Investment Grade,3476086.63,56963443.83,34,5.85,1.0,3.615,0.6112,0.0944,0.033,0.0148,6,0.0,0.0415,0.0367,0.0353,0.9374,0.0,healthy
REIT-04757,Grocery,Southeast,Grocery,Stable,1755331.64,29020743.36,34,6.75,0.9851,2.425,0.705,0.0904,-0.0374,0.0151,2,0.0,0.0539,0.0746,-0.0069,0.738,30.4,healthy
REIT-04758,Quick Service Restaurant,West Coast,Entertainment,Strong Private,678868.5,13247690.91,30,6.29,0.9986,2.696,0.6787,-0.0422,0.1194,0.0173,12,0.0076,0.0039,0.0437,-0.0317,0.6065,40.89,healthy
REIT-04759,Medical Office,West Coast,Fuel,Strong Private,1133709.2,22013220.1,11,10.56,0.8955,2.738,0.5998,-0.0162,0.1276,0.0438,6,0.0,0.0371,0.0368,0.0621,0.98,21.54,healthy
REIT-04760,Office,Southeast,Restaurant,Stable,1137250.97,11611030.1,33,4.25,0.9274,2.089,0.6647,0.0301,-0.1114,0.042,1,0.0,0.0707,0.039,0.0127,0.7367,32.7,healthy
REIT-04761,Quick Service Restaurant,West Coast,Fuel,Watch,902670.79,12734232.1,9,10.86,0.9467,2.697,0.7291,-0.0241,0.0845,0.02,22,0.0356,0.0416,0.0447,0.0242,0.8657,54.84,watchlist
REIT-04762,Quick Service Restaurant,West Coast,Restaurant,Stable,405145.62,7432021.49,18,8.37,0.99,2.959,0.5426,0.13,-0.0683,0.032,0,0.0,0.0237,0.0314,0.025,0.98,21.09,healthy
REIT-04763,Convenience Store,Mountain,Professional Services,Stable,423044.84,9400996.35,13,6.82,0.9623,2.467,0.6347,0.1442,-0.0252,0.0131,0,0.0,0.0393,0.0274,0.0353,0.7605,30.11,healthy
REIT-04764,Automotive Service,Midwest,Fitness,Strong Private,813882.52,12002597.17,34,6.06,1.0,3.372,0.6909,0.039,-0.0758,0.0097,12,0.0074,0.003,0.0529,-0.0439,0.9163,12.18,healthy
REIT-04765,Industrial,Northeast,Auto,Strong Private,1210505.39,16530300.79,24,10.63,0.947,2.433,0.7196,0.016,0.0843,0.0253,2,0.0,0.0134,0.0437,0.0056,0.8292,31.6,healthy
REIT-04766,Industrial,Northeast,Logistics,Strong Private,1703654.52,24829507.77,1,6.26,0.9718,2.747,0.683,0.0254,0.0577,0.0,1,0.0366,0.0573,0.0249,0.0678,0.8105,16.64,healthy
REIT-04767,Industrial,Southeast,Restaurant,Watch,880911.7,15729829.83,25,7.12,0.9641,2.573,0.6387,-0.0157,-0.0634,0.0205,4,0.0,0.0687,0.0315,-0.0478,0.5277,56.68,watchlist
REIT-04768,Distribution,Mountain,Restaurant,Watch,1977724.91,33516448.54,27,0.64,0.9814,1.738,0.7373,0.008,0.027,0.048,4,0.0322,0.06,0.0377,-0.019,0.4967,82.15,at risk
REIT-04769,Office,Midwest,Auto,Stable,982150.35,10198258.76,21,2.83,1.0,2.601,0.6605,0.1638,-0.0801,0.0325,0,0.0067,0.0511,0.0304,-0.0077,0.908,47.98,watchlist
REIT-04770,Industrial,Midwest,Fitness,Stable,1808872.47,24995177.39,28,12.84,0.9551,2.155,0.589,0.0055,-0.047,0.0226,6,0.0,0.0407,0.0459,-0.0285,0.8645,52.33,watchlist
REIT-04771,Industrial,Southeast,Auto,Stable,2302026.43,35725506.69,3,7.61,0.9799,2.463,0.7126,0.0662,0.0607,0.0182,1,0.0,0.0469,0.0337,0.0065,0.7221,32.82,healthy
REIT-04772,Quick Service Restaurant,Mountain,Professional Services,Watch,351797.68,5804330.31,4,7.17,0.9143,1.596,0.6295,-0.0792,-0.0253,0.0085,8,0.0356,0.003,0.0252,0.0262,0.7741,65.06,watchlist
REIT-04773,Office,Northeast,Fitness,Strong Private,1677700.48,17409955.25,3,0.2,0.8731,2.711,0.6164,0.007,0.0216,0.0098,5,0.0,0.0419,0.0236,0.025,0.8213,39.78,healthy
REIT-04774,Medical Office,Southeast,Auto,Strong Private,876355.97,16536014.17,31,11.93,0.9333,2.46,0.6366,-0.0931,0.1803,0.0338,3,0.0,0.0586,0.0236,-0.0172,0.8386,35.78,healthy
REIT-04775,Industrial,Southwest,Grocery,Strong Private,1314632.99,16290349.96,18,13.83,0.9419,2.336,0.6467,0.0322,0.0024,0.0189,0,0.0217,0.0586,0.0324,0.0451,0.9564,20.6,healthy
REIT-04776,Grocery,Southeast,Fuel,Strong Private,1434497.76,22971632.65,18,2.37,0.9582,2.325,0.606,0.1455,-0.0001,0.0244,2,0.0,0.023,0.059,0.0705,0.7237,38.53,healthy
REIT-04777,Office,West Coast,Auto,Stable,642509.37,8023089.7,6,0.2,0.9381,2.248,0.6663,-0.0301,0.0661,0.033,11,0.0017,0.0315,0.0647,0.0521,0.6975,63.73,watchlist
REIT-04778,Industrial,Southeast,Restaurant,Strong Private,1768959.5,34753576.54,2,4.29,0.9547,2.194,0.7594,0.15,0.0336,0.0063,5,0.0104,0.0478,0.0352,-0.012,0.7623,30.78,healthy
REIT-04779,Automotive Service,Midwest,Entertainment,Stable,335113.68,4383649.2,11,6.47,0.9465,2.862,0.6951,-0.0398,0.0371,0.0161,0,0.0194,0.0197,0.033,-0.0147,0.9436,23.06,healthy
REIT-04780,Medical Office,Southwest,Fitness,Strong Private,840093.09,10614676.89,28,4.2,0.9413,2.524,0.6036,0.0459,0.0879,0.0291,1,0.0,0.0164,0.0264,0.066,0.7417,28.13,healthy
REIT-04781,Automotive Service,Southwest,Entertainment,Strong Private,887584.87,14349465.92,20,1.82,0.9521,1.794,0.6581,0.0404,0.0241,0.0336,1,0.0209,0.0278,0.0442,0.0326,0.8272,49.49,watchlist
REIT-04782,Industrial,Southeast,Healthcare,Stable,2569632.49,57102944.24,8,11.81,0.9326,2.403,0.7266,0.1657,-0.043,0.0,9,0.0,0.0739,0.0254,-0.0388,0.9112,46.76,watchlist
REIT-04783,Industrial,Northeast,Entertainment,Stable,1668862.97,35757341.7,40,6.71,0.9636,1.799,0.705,-0.011,-0.0325,0.0323,7,0.0178,0.0144,0.0504,-0.08,0.9601,60.88,watchlist
REIT-04784,Industrial,Northeast,Healthcare,Watch,1142075.6,17419967.01,16,11.92,0.9216,2.159,0.7606,-0.0435,0.1494,0.0203,5,0.0,0.0521,0.0498,-0.0525,0.7292,57.77,watchlist
REIT-04785,Convenience Store,Southwest,Entertainment,Strong Private,679369.14,10854016.33,31,9.83,0.9545,1.515,0.7025,-0.0891,0.0261,0.0075,6,0.0,0.044,0.0285,0.12,0.7833,34.09,healthy
REIT-04786,Office,West Coast,Logistics,Investment Grade,1537779.81,25960176.56,24,11.68,1.0,2.335,0.6635,0.0393,0.0363,0.024,3,0.0,0.0305,0.0477,0.0257,0.9114,13.19,healthy
REIT-04787,Convenience Store,Northeast,Manufacturing,Stable,493325.23,9382746.61,31,4.67,0.9689,2.441,0.7092,0.0456,-0.0241,0.0102,0,0.0248,0.0272,0.0516,-0.0201,0.9571,29.39,healthy
REIT-04788,Grocery,Southwest,Professional Services,Strong Private,1194848.97,18578776.74,39,3.86,0.9592,2.512,0.5957,-0.044,0.1509,0.0472,6,0.0161,0.0444,0.021,-0.0257,0.6843,33.24,healthy
REIT-04789,Fitness,Southeast,Restaurant,Stable,252278.76,2885711.99,1,2.33,0.9669,2.86,0.5616,-0.0945,-0.0032,0.0064,8,0.0,0.0516,0.0389,-0.0416,0.7767,39.74,healthy
REIT-04790,Office,West Coast,Fitness,Investment Grade,1185771.19,12489519.69,37,8.42,0.9464,3.225,0.6443,0.1109,0.1597,0.025,2,0.0158,0.071,0.0572,-0.0715,0.98,10.45,healthy
REIT-04791,Automotive Service,Southeast,Logistics,Stable,875511.77,15371440.73,37,4.3,0.9731,2.068,0.6712,0.0964,0.0507,0.0149,7,0.0072,0.0194,0.0407,-0.0197,0.9321,41.74,healthy
REIT-04792,Industrial,Southwest,Auto,Strong Private,3394914.88,68668455.65,13,10.69,0.9459,2.25,0.6652,-0.0324,0.1649,0.0229,2,0.0354,0.0512,0.0413,0.036,0.8475,42.99,healthy
REIT-04793,Fitness,Southwest,Grocery,Stable,527821.14,7271776.52,22,15.23,0.9826,2.392,0.5993,-0.0355,-0.0182,0.0,18,0.0175,0.003,0.0471,0.0336,0.98,41.51,healthy
REIT-04794,Medical Office,West Coast,Logistics,Stable,1005793.83,14569673.17,30,8.18,0.9461,2.246,0.6894,0.0613,0.055,0.0096,3,0.0253,0.031,0.0517,-0.0082,0.98,35.92,healthy
REIT-04795,Convenience Store,Northeast,Healthcare,Stable,466723.64,10067066.28,38,11.98,0.9451,1.54,0.767,-0.0689,0.0425,0.0157,9,0.0,0.0431,0.045,0.0967,0.98,49.8,watchlist
REIT-04796,Medical Office,Mountain,Healthcare,Watch,853101.23,15185617.52,13,13.36,1.0,3.196,0.6715,0.019,-0.0981,0.0051,10,0.0265,0.0269,0.0515,0.0125,0.98,38.42,healthy
REIT-04797,Medical Office,Southwest,Auto,Strong Private,976937.9,15823886.89,7,3.65,0.9238,2.954,0.5855,-0.0557,-0.1024,0.012,3,0.0,0.003,0.0538,0.0103,0.8687,29.96,healthy
REIT-04798,Quick Service Restaurant,Midwest,Fuel,Strong Private,453524.39,6750932.03,32,9.74,0.9483,3.087,0.5174,0.1883,0.0582,0.0217,4,0.0217,0.0475,0.0347,0.0455,0.9365,15.56,healthy
REIT-04799,Quick Service Restaurant,Southeast,Fuel,Watch,395883.0,7329441.36,9,9.95,0.9162,3.937,0.7116,-0.026,-0.1341,0.0229,16,0.0358,0.0614,0.0442,-0.0122,0.8536,51.98,watchlist
REIT-04800,Grocery,Mountain,Fitness,Investment Grade,984285.66,19642248.24,24,7.04,1.0,2.679,0.7723,0.074,-0.0405,0.0287,2,0.0,0.0669,0.0379,-0.0213,0.9012,4.33,healthy
REIT-04801,Medical Office,Southwest,Professional Services,Strong Private,761965.92,11761189.93,12,2.58,0.9517,2.638,0.6056,0.1689,-0.0622,0.0214,0,0.0,0.0341,0.0281,0.0601,0.8616,26.5,healthy
REIT-04802,Quick Service Restaurant,Northeast,Auto,Stable,322190.62,4749323.92,3,3.77,0.9491,2.441,0.7605,0.0159,0.0507,0.0253,7,0.0,0.0254,0.0324,0.03,0.8264,39.61,healthy
REIT-04803,Industrial,Midwest,Logistics,Strong Private,2034167.41,27433152.17,30,6.49,0.956,2.036,0.6349,0.0371,0.0646,0.0123,2,0.0212,0.0458,0.0388,0.0366,0.8827,28.13,healthy
REIT-04804,Office,Midwest,Manufacturing,Investment Grade,639274.9,7667289.29,34,10.99,1.0,2.857,0.6633,0.0386,0.143,0.0266,2,0.0,0.0896,0.0411,0.018,0.9112,4.96,healthy
REIT-04805,Medical Office,Southwest,Grocery,Stable,890616.17,15266769.04,14,7.2,0.9735,2.512,0.7258,0.0167,-0.0953,0.009,4,0.0129,0.0239,0.0389,0.0013,0.8961,38.51,healthy
REIT-04806,Distribution,West Coast,Auto,Strong Private,1765486.17,23025092.46,15,0.49,1.0,2.963,0.663,0.0007,-0.0919,0.0273,7,0.0029,0.0551,0.0389,0.0382,0.8378,28.35,healthy
REIT-04807,Industrial,Southeast,Fuel,Investment Grade,1167972.15,18020899.84,4,1.36,0.9568,3.119,0.7401,-0.0536,-0.0412,0.0,12,0.0161,0.0461,0.0519,-0.0118,0.781,37.95,healthy
REIT-04808,Fitness,Midwest,Fuel,Stable,730890.52,10511394.51,21,3.18,0.9602,1.91,0.6667,0.0081,0.0488,0.0178,7,0.0114,0.0455,0.0544,0.0498,0.98,46.45,watchlist
REIT-04809,Distribution,Southeast,Professional Services,Weak,3181394.57,69286550.01,28,10.93,1.0,1.23,0.7333,-0.0689,-0.0195,0.0288,17,0.06,0.0768,0.0393,0.0662,0.5016,100.0,at risk
REIT-04810,Convenience Store,Midwest,Fuel,Strong Private,450276.43,6711106.41,25,9.96,0.9662,2.375,0.747,-0.0603,-0.0491,0.0244,0,0.0,0.0418,0.0342,0.0316,0.98,30.66,healthy
REIT-04811,Convenience Store,Southwest,Entertainment,Investment Grade,740081.61,10557999.14,6,8.74,0.9919,3.637,0.6664,0.0711,0.1167,0.0124,14,0.0,0.037,0.0594,0.0634,0.98,0.0,healthy
REIT-04812,Medical Office,Northeast,Professional Services,Stable,1697720.5,22276892.28,7,7.22,0.9824,1.691,0.8263,0.0187,-0.1309,0.0157,6,0.0,0.0525,0.0316,0.0038,0.7572,50.02,watchlist
REIT-04813,Convenience Store,Northeast,Fitness,Watch,459084.61,8981162.84,7,1.27,0.9851,1.782,0.6782,-0.0353,0.0286,0.0,2,0.0354,0.0405,0.0368,-0.0146,0.506,72.18,at risk
REIT-04814,Office,Southwest,Healthcare,Stable,1553697.01,25890773.42,32,7.82,0.967,3.089,0.5891,0.0336,0.0256,0.0429,7,0.0,0.0299,0.0425,0.0478,0.9328,32.02,healthy
REIT-04815,Quick Service Restaurant,Southwest,Professional Services,Investment Grade,367313.44,5385783.29,33,5.03,0.9741,3.083,0.7132,0.007,0.0947,0.0187,0,0.0696,0.0299,0.0249,0.0122,0.8427,9.71,healthy
REIT-04816,Industrial,Northeast,Manufacturing,Stable,1895052.5,27456329.55,28,3.05,0.9583,2.846,0.86,0.0607,0.0875,0.0248,1,0.0,0.0465,0.0302,0.023,0.885,31.51,healthy
REIT-04817,Medical Office,Southwest,Healthcare,Stable,847456.13,11882033.51,41,3.43,0.9748,3.079,0.8019,0.0392,0.0889,0.0202,0,0.0,0.0424,0.0399,0.0758,0.98,19.88,healthy
REIT-04818,Office,Midwest,Grocery,Strong Private,485567.33,6390786.24,24,14.32,0.9663,3.062,0.5653,0.0771,-0.0363,0.0242,15,0.01,0.0351,0.0369,-0.037,0.98,24.05,healthy
REIT-04819,Fitness,Southwest,Fitness,Stable,512899.61,6942555.2,27,12.64,0.9434,2.952,0.849,0.0213,0.0623,0.0115,4,0.0,0.043,0.0464,0.0421,0.98,26.86,healthy
REIT-04820,Medical Office,Mountain,Professional Services,Watch,707085.68,11847899.66,19,4.12,0.9734,0.931,0.6246,0.0299,-0.0238,0.0178,15,0.0,0.0226,0.0306,0.0462,0.7252,77.19,at risk
REIT-04821,Industrial,Southeast,Fuel,Watch,2380174.38,52648265.89,29,6.15,0.9691,1.792,0.7276,-0.0883,0.0442,0.0156,0,0.0281,0.0779,0.0595,0.0422,0.5542,64.39,watchlist
REIT-04822,Quick Service Restaurant,Southeast,Logistics,Strong Private,498283.24,8828845.32,36,5.24,1.0,2.993,0.7077,-0.1162,0.021,0.0355,6,0.0,0.0201,0.0343,-0.0344,0.765,26.4,healthy
REIT-04823,Industrial,Northeast,Manufacturing,Stable,4112256.18,63707446.45,20,5.66,0.9671,2.64,0.5389,-0.0639,0.1267,0.0119,5,0.0,0.0893,0.0289,0.0527,0.8896,23.63,healthy
REIT-04824,Grocery,Mountain,Professional Services,Strong Private,1427129.44,27809908.34,7,4.69,0.9567,2.281,0.6359,-0.0004,0.1247,0.0,3,0.0131,0.0228,0.0405,0.0539,0.8958,12.59,healthy
REIT-04825,Quick Service Restaurant,Southeast,Grocery,Weak,414198.07,6350006.53,17,14.64,0.9748,1.302,0.6272,-0.0472,-0.0018,0.0,15,0.0481,0.0277,0.0465,0.0747,0.883,74.92,at risk
REIT-04826,Entertainment,Northeast,Entertainment,Stable,1504162.65,18886361.52,5,1.4,1.0,1.936,0.6144,0.1312,-0.0861,0.0144,0,0.0,0.0152,0.0483,-0.0164,0.88,55.69,watchlist
REIT-04827,Industrial,Southwest,Entertainment,Strong Private,1283802.3,21382633.07,3,9.37,0.9164,1.96,0.7602,-0.0173,0.0186,0.0191,4,0.0079,0.033,0.0313,0.0657,0.6249,35.47,healthy
REIT-04828,Grocery,Northeast,Logistics,Stable,828527.03,11051504.82,8,9.11,0.9575,2.116,0.6937,0.1302,0.0137,0.0199,7,0.016,0.0413,0.0267,0.0792,0.9767,30.17,healthy
REIT-04829,Convenience Store,Southwest,Fitness,Investment Grade,474561.24,8620546.85,40,7.99,1.0,2.21,0.695,0.1967,0.0497,0.0048,4,0.0,0.003,0.0235,-0.0053,0.98,0.19,healthy
REIT-04830,Office,Northeast,Professional Services,Watch,950138.15,12607279.02,33,6.75,0.9869,1.042,0.742,-0.0234,-0.0906,0.0141,5,0.0045,0.0422,0.0505,-0.0217,0.5588,80.3,at risk
REIT-04831,Automotive Service,Midwest,Entertainment,Stable,409573.68,5536495.18,21,12.23,0.9547,2.119,0.738,0.0332,0.1213,0.0152,4,0.0,0.0098,0.0218,0.0735,0.98,27.05,healthy
REIT-04832,Automotive Service,Northeast,Fitness,Stable,652266.14,10690451.14,4,12.8,0.9869,2.125,0.6255,0.0099,-0.0378,0.0284,21,0.041,0.003,0.0319,0.018,0.9379,47.36,watchlist
REIT-04833,Convenience Store,Southeast,Fitness,Stable,188201.36,3491381.53,5,11.44,0.9621,1.946,0.5901,0.063,0.0899,0.0,7,0.0,0.0397,0.0523,-0.0407,0.8689,47.96,watchlist
REIT-04834,Automotive Service,Northeast,Restaurant,Stable,800439.19,11093126.63,34,6.05,0.9465,1.916,0.7636,-0.0585,0.0327,0.0185,1,0.03,0.003,0.0369,-0.0326,0.6404,51.6,watchlist
REIT-04835,Industrial,Southwest,Professional Services,Watch,2534124.24,44408594.22,1,14.83,0.9916,2.555,0.6802,0.1439,-0.0002,0.013,9,0.0074,0.0589,0.0362,0.0436,0.8494,34.71,healthy
REIT-04836,Quick Service Restaurant,Southeast,Logistics,Weak,497675.66,7194157.8,37,12.88,0.9759,2.703,0.6349,0.0338,-0.0421,0.0206,14,0.0,0.0097,0.0473,0.0161,0.9395,62.88,watchlist
REIT-04837,Grocery,Northeast,Fuel,Strong Private,2330250.79,38301159.01,20,7.6,0.9125,2.997,0.7309,-0.0334,0.0953,0.0101,2,0.061,0.0272,0.0368,-0.016,0.9768,24.39,healthy
REIT-04838,Quick Service Restaurant,Southeast,Fitness,Stable,295979.03,4609896.45,33,5.95,0.9804,3.192,0.7067,-0.0836,-0.0497,0.0384,1,0.0,0.0377,0.0488,0.0129,0.8739,27.24,healthy
REIT-04839,Quick Service Restaurant,Mountain,Logistics,Weak,476396.49,10586588.58,22,2.75,0.9814,1.719,0.7114,0.0387,-0.0062,0.0149,16,0.0558,0.0236,0.021,0.0251,0.503,100.0,at risk
REIT-04840,Entertainment,Southwest,Logistics,Investment Grade,858182.35,12850720.01,6,14.97,1.0,2.129,0.6173,-0.078,-0.039,0.0232,4,0.0136,0.0322,0.0518,0.041,0.9458,26.07,healthy
REIT-04841,Medical Office,Mountain,Grocery,Investment Grade,737760.15,13661566.21,13,7.57,0.9089,2.711,0.7002,0.0651,0.0113,0.0305,6,0.0367,0.0101,0.0408,0.0641,0.9298,17.09,healthy
REIT-04842,Distribution,Mountain,Restaurant,Strong Private,1853307.22,35496068.03,30,12.35,0.9871,3.641,0.6357,-0.0409,-0.0629,0.0279,3,0.0,0.0522,0.0462,-0.0596,0.98,5.55,healthy
REIT-04843,Entertainment,Northeast,Fitness,Strong Private,1232425.39,14800622.21,34,6.82,0.9977,2.563,0.7105,-0.0055,-0.0159,0.0421,8,0.0128,0.0207,0.0621,0.0023,0.98,27.59,healthy
REIT-04844,Fitness,West Coast,Fitness,Stable,1042940.84,14534683.43,13,0.2,1.0,1.344,0.7868,-0.0777,0.019,0.0123,3,0.0,0.0469,0.0504,0.008,0.6363,72.71,at risk
REIT-04845,Quick Service Restaurant,Mountain,Logistics,Investment Grade,381795.62,7960551.0,7,11.33,0.9721,2.656,0.6685,-0.09,0.0454,0.0212,11,0.0568,0.0215,0.0254,0.0194,0.9716,24.69,healthy
REIT-04846,Office,Southeast,Logistics,Stable,1741264.39,18592618.4,10,9.48,0.9737,3.188,0.7274,-0.0607,-0.0387,0.0335,1,0.0129,0.0364,0.0369,0.0417,0.9625,32.66,healthy
REIT-04847,Convenience Store,Mountain,Healthcare,Strong Private,318964.17,5351337.75,29,9.39,0.912,2.862,0.795,-0.071,-0.0043,0.0434,0,0.002,0.0358,0.036,-0.0523,0.8507,25.79,healthy
REIT-04848,Automotive Service,West Coast,Fitness,Investment Grade,426331.02,6930246.1,7,9.84,0.9823,2.906,0.7682,-0.0247,0.0774,0.0,5,0.0021,0.0434,0.035,-0.0151,0.8291,11.38,healthy
REIT-04849,Automotive Service,Northeast,Fitness,Strong Private,1509343.47,24175843.78,8,13.28,1.0,2.911,0.6745,0.0403,0.1653,0.0,1,0.0,0.0625,0.0786,0.0153,0.8327,13.29,healthy
REIT-04850,Quick Service Restaurant,Northeast,Healthcare,Strong Private,565828.6,9499746.84,16,2.56,0.9485,1.698,0.7325,0.0113,-0.065,0.0116,4,0.0,0.0239,0.0337,0.015,0.7172,42.06,healthy
REIT-04851,Fitness,Southeast,Grocery,Strong Private,626637.62,8391808.06,23,9.66,1.0,2.698,0.8478,0.1525,-0.0091,0.0132,2,0.0,0.0522,0.0424,-0.0119,0.98,14.1,healthy
