listing_id,make,model,family,year,age,mileage,condition,seller_type,region,season,title_status,engine_cc,horsepower,torque_ft_lbs,weight_lbs,power_to_weight,abs,carbon_fiber,mods_score,service_records,num_photos,description_score,days_on_market,listing_price,synthetic_fair_market_value,deal_delta_pct,deal_quality
L02734,Buell,Hammerhead 1190,superbike,2024,2,2497,poor,private,Southwest,spring,clean,1190,185,102,419,0.4415,1,1,0.191,1,12,0.666,33,16546.66,17434.86,-0.0509,fair deal
L02735,Buell,Hammerhead 1190,superbike,2023,3,12738,excellent,private,West Coast,summer,clean,1190,185,102,419,0.4415,1,1,0.275,0,7,0.702,41,22316.63,21402.95,0.0427,market price
L02736,Harley-Davidson,Sportster S,performance cruiser,2026,0,902,very good,private,Southeast,summer,clean,1252,121,94,502,0.241,1,0,0.0,1,1,0.662,20,21613.73,18594.24,0.1624,overpriced
L02737,BMW,S1000R,naked,2024,2,1269,good,dealer,Mountain,fall,rebuilt,999,165,84,438,0.3767,1,0,0.048,0,11,0.235,8,8874.74,8945.8,-0.0079,market price
L02738,Buell,Hammerhead 1190,superbike,2023,3,10300,excellent,auction,Midwest,fall,clean,1190,185,102,419,0.4415,1,1,0.075,1,3,0.269,15,18578.73,18816.34,-0.0126,market price
L02739,Buell,1190SX,streetfighter,2022,4,1619,good,private,Southwest,fall,clean,1190,185,102,414,0.4469,1,1,0.519,1,9,0.67,15,18198.62,17024.84,0.0689,market price
L02740,Buell,Hammerhead 1190,superbike,2024,2,1605,very good,dealer,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.326,1,14,0.601,6,25963.82,28797.42,-0.0984,fair deal
L02741,Buell,Super Cruiser,performance cruiser,2025,1,1105,excellent,private,Midwest,spring,clean,1190,175,94,485,0.3608,1,0,0.806,1,17,0.774,22,32000.0,34000.0,-0.0588,fair deal
L02742,Buell,1190SX,streetfighter,2026,0,582,good,private,Northeast,winter,lien,1190,185,102,414,0.4469,1,1,0.837,1,14,0.473,10,24145.57,26022.51,-0.0721,fair deal
L02743,Buell,Hammerhead 1190,superbike,2024,2,12727,fair,private,Northeast,spring,clean,1190,185,102,419,0.4415,1,1,0.2,1,12,0.603,24,19541.7,18360.67,0.0643,market price
L02744,Buell,XB12R Firebolt,sportbike,2010,16,44321,good,dealer,Southeast,spring,clean,1203,103,84,395,0.2608,0,0,0.0,1,8,0.838,46,1200.0,1095.84,0.0951,overpriced
L02745,Buell,1190SX,streetfighter,2026,0,20,excellent,private,Midwest,winter,clean,1190,185,102,414,0.4469,1,1,0.36,1,6,0.523,24,30068.68,28727.51,0.0467,market price
L02746,Buell,1190SX,streetfighter,2024,2,12110,good,dealer,Mountain,spring,clean,1190,185,102,414,0.4469,1,1,0.421,0,8,0.777,6,16909.03,19371.03,-0.1271,strong deal
L02747,Buell,1190SX,streetfighter,2020,6,21328,fair,private,Northeast,fall,clean,1190,185,102,414,0.4469,1,1,0.564,0,13,0.247,9,8480.31,8404.15,0.0091,market price
L02748,Buell,Blast,standard,2008,18,33552,good,private,Southeast,fall,clean,492,34,30,360,0.0944,0,0,0.5,1,6,0.396,43,1200.0,1000.0,0.2,overpriced
L02749,KTM,1290 Super Duke R,naked,2023,3,12862,good,private,Southwest,fall,clean,1301,177,103,440,0.4023,1,0,0.066,1,8,0.685,32,16136.41,13273.41,0.2157,overpriced
L02750,Buell,Blast,standard,2003,23,67075,fair,dealer,West Coast,summer,clean,492,34,30,360,0.0944,0,0,0.06,1,15,0.74,3,1200.0,1000.0,0.2,overpriced
L02751,Buell,XB12R Firebolt,sportbike,2008,18,90692,poor,dealer,Mountain,winter,clean,1203,103,84,395,0.2608,0,0,0.529,1,13,0.579,32,1200.0,1000.0,0.2,overpriced
L02752,Buell,1190SX,streetfighter,2014,12,8797,fair,private,Southwest,summer,clean,1190,185,102,414,0.4469,1,1,0.0,1,12,0.861,48,5038.86,5204.96,-0.0319,market price
L02753,BMW,S1000R,naked,2025,1,1366,good,dealer,Southwest,fall,clean,999,165,84,438,0.3767,1,0,0.253,1,17,0.517,22,16105.81,15631.44,0.0303,market price
L02754,Harley-Davidson,Sportster S,performance cruiser,2023,3,13090,good,dealer,West Coast,winter,clean,1252,121,94,502,0.241,1,0,0.566,1,9,0.762,10,11833.84,11597.05,0.0204,market price
L02755,Buell,XB12R Firebolt,sportbike,2004,22,75030,good,dealer,West Coast,spring,clean,1203,103,84,395,0.2608,0,0,0.59,1,11,0.967,42,1200.0,1000.0,0.2,overpriced
L02756,Buell,Blast,standard,2000,26,163792,very good,dealer,West Coast,winter,clean,492,34,30,360,0.0944,0,0,0.399,1,10,0.979,12,1200.0,1000.0,0.2,overpriced
L02757,Yamaha,MT-09,naked,2021,5,23140,good,dealer,Northeast,summer,clean,890,117,68,417,0.2806,1,0,0.295,0,11,0.685,10,5091.71,4478.03,0.137,overpriced
L02758,Ducati,Monster,naked,2025,1,1235,good,private,West Coast,winter,clean,937,111,69,414,0.2681,1,0,0.418,1,5,0.45,20,13096.84,12769.59,0.0256,market price
L02759,Harley-Davidson,Sportster S,performance cruiser,2024,2,13606,excellent,private,Southwest,summer,clean,1252,121,94,502,0.241,1,0,0.33,1,1,0.71,14,12534.99,14618.67,-0.1425,strong deal
L02760,KTM,1290 Super Duke R,naked,2015,11,26155,very good,private,Northeast,fall,clean,1301,177,103,440,0.4023,1,0,0.218,1,11,0.568,7,3946.39,4871.68,-0.1899,strong deal
L02761,BMW,S1000R,naked,2020,6,32785,excellent,dealer,Mountain,winter,clean,999,165,84,438,0.3767,1,0,0.309,1,12,0.68,17,6145.57,6223.46,-0.0125,market price
L02762,Buell,1125CR,streetfighter,2010,16,46860,good,private,West Coast,spring,clean,1125,146,82,375,0.3893,0,0,0.415,1,15,0.753,56,1550.58,1350.37,0.1483,overpriced
L02763,Buell,Blast,standard,2009,17,57512,good,private,Midwest,winter,rebuilt,492,34,30,360,0.0944,0,0,0.316,0,5,0.483,40,1200.0,1000.0,0.2,overpriced
L02764,Buell,Hammerhead 1190,superbike,2025,1,746,poor,dealer,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.382,0,6,0.538,30,20778.71,20306.16,0.0233,market price
L02765,Buell,Hammerhead 1190,superbike,2024,2,1808,good,private,Midwest,fall,clean,1190,185,102,419,0.4415,1,1,0.27,0,12,0.494,9,18531.19,19950.77,-0.0712,fair deal
L02766,BMW,S1000R,naked,2023,3,9750,excellent,private,Northeast,spring,clean,999,165,84,438,0.3767,1,0,0.054,1,13,0.574,15,15167.19,12765.66,0.1881,overpriced
L02767,Harley-Davidson,Sportster S,performance cruiser,2025,1,73,very good,dealer,Southwest,spring,clean,1252,121,94,502,0.241,1,0,0.178,0,6,0.498,48,16868.94,18500.08,-0.0882,fair deal
L02768,Buell,XB12R Firebolt,sportbike,2005,21,54152,excellent,private,Southeast,fall,lien,1203,103,84,395,0.2608,0,0,0.281,1,5,0.798,39,1200.0,1000.0,0.2,overpriced
L02769,Yamaha,MT-09,naked,2019,7,25474,good,private,Mountain,spring,clean,890,117,68,417,0.2806,1,0,0.476,1,1,0.797,33,3783.78,3439.56,0.1001,overpriced
L02770,Buell,Hammerhead 1190,superbike,2025,1,1765,good,auction,Midwest,winter,lien,1190,185,102,419,0.4415,1,1,0.198,1,9,1.0,14,17349.22,20626.99,-0.1589,strong deal
L02771,Buell,Super Cruiser,performance cruiser,2025,1,1341,excellent,private,Mountain,winter,clean,1190,175,94,485,0.3608,1,0,0.162,1,8,0.788,14,32000.0,34000.0,-0.0588,fair deal
L02772,Buell,1190SX,streetfighter,2022,4,18382,very good,dealer,Southeast,winter,clean,1190,185,102,414,0.4469,1,1,0.0,1,9,0.339,41,14905.63,13471.53,0.1065,overpriced
L02773,KTM,1290 Super Duke R,naked,2016,10,41306,very good,auction,Southeast,winter,clean,1301,177,103,440,0.4023,1,0,0.084,1,15,0.242,20,3520.7,3721.15,-0.0539,fair deal
L02774,Buell,1125CR,streetfighter,2009,17,66832,fair,dealer,Southwest,winter,clean,1125,146,82,375,0.3893,0,0,0.328,1,7,0.986,5,1200.0,1000.0,0.2,overpriced
L02775,Buell,Super Cruiser,performance cruiser,2025,1,1154,excellent,private,West Coast,spring,clean,1190,175,94,485,0.3608,1,0,0.115,1,6,1.0,22,32000.0,34000.0,-0.0588,fair deal
L02776,Buell,1190SX,streetfighter,2026,0,1641,very good,private,Southeast,spring,clean,1190,185,102,414,0.4469,1,1,0.0,0,17,0.648,15,24862.64,26519.05,-0.0625,fair deal
L02777,Buell,1190SX,streetfighter,2014,12,39921,very good,dealer,Southwest,fall,clean,1190,185,102,414,0.4469,1,1,0.292,1,12,0.866,34,3640.13,4473.09,-0.1862,strong deal
L02778,Yamaha,MT-09,naked,2014,12,32911,very good,dealer,Northeast,spring,clean,890,117,68,417,0.2806,1,0,0.532,1,12,0.626,13,2157.27,2121.61,0.0168,market price
L02779,Buell,Hammerhead 1190,superbike,2026,0,2385,good,dealer,Midwest,winter,clean,1190,185,102,419,0.4415,1,1,0.532,0,8,0.829,57,19373.37,26471.38,-0.2681,strong deal
L02780,Buell,Hammerhead 1190,superbike,2024,2,8398,excellent,private,Mountain,summer,clean,1190,185,102,419,0.4415,1,1,0.182,1,8,0.62,15,27895.17,25365.16,0.0997,overpriced
L02781,BMW,S1000R,naked,2015,11,38798,excellent,private,Southwest,summer,clean,999,165,84,438,0.3767,1,0,0.0,0,4,0.925,8,3354.26,2987.29,0.1228,overpriced
L02782,Buell,XB12R Firebolt,sportbike,2010,16,44485,poor,private,Midwest,fall,clean,1203,103,84,395,0.2608,0,0,0.894,1,15,0.776,27,1200.0,1000.0,0.2,overpriced
L02783,Buell,Blast,standard,2000,26,123998,very good,dealer,Southeast,spring,clean,492,34,30,360,0.0944,0,0,0.273,1,10,0.659,39,1200.0,1000.0,0.2,overpriced
L02784,Harley-Davidson,Sportster S,performance cruiser,2025,1,1114,good,dealer,Southeast,spring,lien,1252,121,94,502,0.241,1,0,0.238,1,9,0.919,56,17205.23,16239.77,0.0595,market price
L02785,Buell,Super Cruiser,performance cruiser,2026,0,1550,good,auction,Southwest,summer,clean,1190,175,94,485,0.3608,1,0,0.562,0,9,0.581,33,32000.0,34000.0,-0.0588,fair deal
L02786,Buell,XB12R Firebolt,sportbike,2007,19,98171,very good,private,Southeast,spring,clean,1203,103,84,395,0.2608,0,0,0.525,0,5,0.804,58,1200.0,1000.0,0.2,overpriced
L02787,Buell,Super Cruiser,performance cruiser,2025,1,2269,poor,private,Midwest,winter,clean,1190,175,94,485,0.3608,1,0,0.211,0,14,0.54,8,18210.98,20184.64,-0.0978,fair deal
L02788,Buell,XB12R Firebolt,sportbike,2010,16,7619,very good,dealer,West Coast,winter,lien,1203,103,84,395,0.2608,0,0,0.131,1,7,0.575,12,1865.56,1914.21,-0.0254,market price
L02789,Harley-Davidson,Sportster S,performance cruiser,2023,3,15050,very good,private,Mountain,fall,clean,1252,121,94,502,0.241,1,0,0.593,1,8,0.755,21,11824.91,11287.52,0.0476,market price
L02790,Buell,1125CR,streetfighter,2010,16,71041,very good,auction,Midwest,summer,clean,1125,146,82,375,0.3893,0,0,0.249,0,15,0.397,20,1200.0,1000.0,0.2,overpriced
L02791,Ducati,Monster,naked,2020,6,27016,excellent,dealer,West Coast,winter,clean,937,111,69,414,0.2681,1,0,0.413,0,14,0.701,16,5860.34,5927.38,-0.0113,market price
L02792,Buell,Super Cruiser,performance cruiser,2026,0,1357,fair,private,Northeast,summer,clean,1190,175,94,485,0.3608,1,0,0.495,1,10,0.72,26,32000.0,34000.0,-0.0588,fair deal
L02793,Buell,Blast,standard,2002,24,155088,good,dealer,Southwest,fall,rebuilt,492,34,30,360,0.0944,0,0,0.311,0,5,0.418,29,1200.0,1000.0,0.2,overpriced
L02794,BMW,S1000R,naked,2021,5,35,excellent,private,Northeast,summer,clean,999,165,84,438,0.3767,1,0,0.466,1,14,0.691,20,14466.1,11982.53,0.2073,overpriced
L02795,Buell,XB12R Firebolt,sportbike,2007,19,71871,very good,auction,Southwest,spring,clean,1203,103,84,395,0.2608,0,0,0.116,1,9,0.685,5,1200.0,1000.0,0.2,overpriced
L02796,Buell,XB12R Firebolt,sportbike,2008,18,61604,good,private,Southwest,fall,clean,1203,103,84,395,0.2608,0,0,0.391,1,13,0.748,20,1200.0,1000.0,0.2,overpriced
L02797,Buell,XB12R Firebolt,sportbike,2009,17,40441,excellent,dealer,Southwest,fall,clean,1203,103,84,395,0.2608,0,0,0.588,0,9,0.803,58,1200.0,1207.39,-0.0061,market price
L02798,Buell,Blast,standard,2003,23,119338,fair,private,Mountain,summer,clean,492,34,30,360,0.0944,0,0,0.145,0,4,0.417,33,1200.0,1000.0,0.2,overpriced
L02799,Buell,XB12R Firebolt,sportbike,2009,17,91497,good,private,West Coast,summer,clean,1203,103,84,395,0.2608,0,0,0.0,0,10,0.703,15,1200.0,1000.0,0.2,overpriced
L02800,KTM,1290 Super Duke R,naked,2016,10,61489,very good,private,Northeast,winter,rebuilt,1301,177,103,440,0.4023,1,0,0.828,1,8,0.523,22,2707.81,2426.76,0.1158,overpriced
L02801,Harley-Davidson,Sportster S,performance cruiser,2026,0,1618,good,dealer,West Coast,fall,lien,1252,121,94,502,0.241,1,0,0.435,1,7,0.639,27,22930.09,19092.19,0.201,overpriced
L02802,KTM,1290 Super Duke R,naked,2016,10,42182,good,dealer,West Coast,summer,clean,1301,177,103,440,0.4023,1,0,0.0,0,11,0.589,30,4450.36,4256.26,0.0456,market price
L02803,Buell,Hammerhead 1190,superbike,2026,0,1850,very good,dealer,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.573,1,15,0.555,2,32000.0,34000.0,-0.0588,fair deal
L02804,Yamaha,MT-09,naked,2017,9,25543,good,dealer,Southwest,winter,clean,890,117,68,417,0.2806,1,0,0.497,0,8,1.0,30,2219.04,2489.42,-0.1086,fair deal
L02805,Buell,Blast,standard,2008,18,95058,good,auction,Southwest,fall,clean,492,34,30,360,0.0944,0,0,0.466,1,7,0.688,32,1200.0,1000.0,0.2,overpriced
L02806,Buell,Super Cruiser,performance cruiser,2026,0,368,good,dealer,Northeast,fall,clean,1190,175,94,485,0.3608,1,0,0.0,1,11,0.713,11,32000.0,34000.0,-0.0588,fair deal
L02807,Buell,1190SX,streetfighter,2024,2,319,good,dealer,West Coast,fall,clean,1190,185,102,414,0.4469,1,1,1.0,1,16,0.651,3,29469.76,26239.3,0.1231,overpriced
L02808,Yamaha,MT-09,naked,2017,9,33546,fair,dealer,Midwest,winter,clean,890,117,68,417,0.2806,1,0,0.449,1,16,0.773,12,1803.09,1924.52,-0.0631,fair deal
L02809,Buell,Hammerhead 1190,superbike,2024,2,6752,very good,private,Northeast,winter,clean,1190,185,102,419,0.4415,1,1,0.199,1,17,0.767,31,19030.98,22272.03,-0.1455,strong deal
L02810,Buell,Hammerhead 1190,superbike,2023,3,5982,very good,dealer,West Coast,fall,clean,1190,185,102,419,0.4415,1,1,0.562,0,16,0.846,10,20279.81,23095.26,-0.1219,strong deal
L02811,Ducati,Monster,naked,2016,10,4612,poor,dealer,Midwest,summer,clean,937,111,69,414,0.2681,1,0,0.303,1,3,0.845,44,3085.05,3235.79,-0.0466,fair deal
L02812,Buell,XB12R Firebolt,sportbike,2009,17,23712,very good,private,Southwest,fall,lien,1203,103,84,395,0.2608,0,0,0.384,1,13,0.463,30,1234.11,1296.31,-0.048,fair deal
L02813,Buell,Blast,standard,2005,21,9445,good,dealer,Northeast,summer,clean,492,34,30,360,0.0944,0,0,0.552,0,19,0.826,19,1200.0,1000.0,0.2,overpriced
L02814,Buell,Hammerhead 1190,superbike,2023,3,20395,good,private,Southeast,summer,lien,1190,185,102,419,0.4415,1,1,0.355,0,15,0.715,6,14117.69,14013.75,0.0074,market price
L02815,Yamaha,MT-09,naked,2014,12,49524,very good,private,Midwest,fall,rebuilt,890,117,68,417,0.2806,1,0,0.0,1,14,0.592,44,1200.0,1000.0,0.2,overpriced
L02816,Buell,Hammerhead 1190,superbike,2026,0,1320,very good,private,Southeast,fall,clean,1190,185,102,419,0.4415,1,1,0.136,0,4,0.19,12,26938.76,27910.52,-0.0348,market price
L02817,Buell,XB12R Firebolt,sportbike,2005,21,131914,good,dealer,West Coast,summer,clean,1203,103,84,395,0.2608,0,0,0.312,0,10,0.492,46,1200.0,1000.0,0.2,overpriced
L02818,Buell,Hammerhead 1190,superbike,2026,0,279,good,auction,Southeast,summer,clean,1190,185,102,419,0.4415,1,1,0.628,1,11,0.983,2,27127.17,29624.36,-0.0843,fair deal
L02819,KTM,1290 Super Duke R,naked,2026,0,1527,very good,dealer,Southeast,spring,clean,1301,177,103,440,0.4023,1,0,0.369,1,16,0.662,16,27385.34,27735.25,-0.0126,market price
L02820,BMW,S1000R,naked,2015,11,52705,very good,private,West Coast,fall,clean,999,165,84,438,0.3767,1,0,0.0,0,13,0.769,26,2241.93,2248.04,-0.0027,market price
L02821,Buell,1190SX,streetfighter,2020,6,12304,very good,auction,Southwest,winter,clean,1190,185,102,414,0.4469,1,1,0.081,1,18,0.627,23,14047.77,10958.1,0.282,overpriced
L02822,Buell,1190SX,streetfighter,2014,12,16223,good,dealer,Southeast,winter,clean,1190,185,102,414,0.4469,1,1,0.576,1,4,0.518,22,4734.47,5351.26,-0.1153,fair deal
L02823,Ducati,Monster,naked,2024,2,7956,good,dealer,West Coast,winter,clean,937,111,69,414,0.2681,1,0,0.544,1,16,0.685,8,11029.75,11335.35,-0.027,market price
L02824,Buell,1190SX,streetfighter,2020,6,27519,very good,private,Southwest,spring,clean,1190,185,102,414,0.4469,1,1,0.289,0,19,0.577,7,11016.74,9916.88,0.1109,overpriced
L02825,Buell,Hammerhead 1190,superbike,2025,1,2030,poor,private,Southwest,summer,clean,1190,185,102,419,0.4415,1,1,0.451,1,10,0.63,23,25952.1,19963.12,0.3,overpriced
L02826,Buell,Super Cruiser,performance cruiser,2025,1,386,good,private,Southeast,fall,clean,1190,175,94,485,0.3608,1,0,0.61,1,7,0.926,26,32000.0,34000.0,-0.0588,fair deal
L02827,Buell,1125CR,streetfighter,2010,16,22764,good,auction,Mountain,summer,clean,1125,146,82,375,0.3893,0,0,0.609,0,17,0.816,24,1518.16,1600.0,-0.0511,fair deal
L02828,KTM,1290 Super Duke R,naked,2021,5,16505,good,auction,Northeast,winter,clean,1301,177,103,440,0.4023,1,0,0.654,1,7,0.386,25,9767.9,9848.73,-0.0082,market price
L02829,Harley-Davidson,Sportster S,performance cruiser,2026,0,2831,poor,private,Midwest,summer,clean,1252,121,94,502,0.241,1,0,0.321,1,11,0.805,22,12337.29,12168.64,0.0139,market price
L02830,Buell,1125CR,streetfighter,2010,16,73264,very good,private,Mountain,summer,clean,1125,146,82,375,0.3893,0,0,0.5,0,18,0.633,20,1200.0,1000.0,0.2,overpriced
L02831,Ducati,Monster,naked,2016,10,26689,good,auction,Mountain,spring,clean,937,111,69,414,0.2681,1,0,0.312,0,10,0.689,21,2862.46,2897.12,-0.012,market price
L02832,Buell,1190SX,streetfighter,2015,11,27884,very good,private,Mountain,spring,clean,1190,185,102,414,0.4469,1,1,0.025,0,16,0.491,27,4801.41,5229.85,-0.0819,fair deal
L02833,KTM,1290 Super Duke R,naked,2025,1,575,excellent,private,Southwest,spring,lien,1301,177,103,440,0.4023,1,0,0.075,1,20,0.428,7,21410.06,24233.77,-0.1165,fair deal
L02834,Buell,Super Cruiser,performance cruiser,2025,1,1463,fair,private,West Coast,fall,clean,1190,175,94,485,0.3608,1,0,0.378,1,5,0.571,6,29106.54,31917.97,-0.0881,fair deal
L02835,Buell,Blast,standard,2004,22,83831,poor,private,Mountain,winter,clean,492,34,30,360,0.0944,0,0,0.487,0,9,0.894,36,1200.0,1000.0,0.2,overpriced
L02836,Buell,Super Cruiser,performance cruiser,2025,1,560,very good,auction,West Coast,fall,clean,1190,175,94,485,0.3608,1,0,0.383,1,15,0.371,13,32000.0,34000.0,-0.0588,fair deal
L02837,Buell,1125CR,streetfighter,2010,16,17771,good,private,Southwest,winter,clean,1125,146,82,375,0.3893,0,0,0.367,1,15,0.434,25,1839.28,1720.47,0.0691,market price
L02838,Buell,Hammerhead 1190,superbike,2024,2,7380,good,private,West Coast,summer,clean,1190,185,102,419,0.4415,1,1,0.0,1,6,0.415,16,24138.31,22582.1,0.0689,market price
L02839,BMW,S1000R,naked,2022,4,27541,excellent,dealer,Midwest,fall,clean,999,165,84,438,0.3767,1,0,0.304,1,4,0.553,14,7750.15,8472.65,-0.0853,fair deal
L02840,Ducati,Monster,naked,2017,9,18714,very good,private,Midwest,winter,clean,937,111,69,414,0.2681,1,0,0.15,1,9,0.472,22,3631.99,3692.76,-0.0165,market price
L02841,Buell,1190SX,streetfighter,2019,7,40198,excellent,private,Mountain,fall,clean,1190,185,102,414,0.4469,1,1,0.735,1,1,0.676,11,8070.07,8287.23,-0.0262,market price
L02842,Buell,Blast,standard,2001,25,50530,poor,private,Southwest,winter,clean,492,34,30,360,0.0944,0,0,0.047,1,11,0.689,30,1200.0,1000.0,0.2,overpriced
L02843,BMW,S1000R,naked,2020,6,25682,good,auction,Northeast,fall,clean,999,165,84,438,0.3767,1,0,0.517,1,19,0.58,33,6538.21,5699.58,0.1471,overpriced
L02844,Buell,Hammerhead 1190,superbike,2023,3,8791,good,private,Northeast,summer,clean,1190,185,102,419,0.4415,1,1,0.17,0,7,0.755,5,16491.93,18068.49,-0.0873,fair deal
L02845,Buell,1125CR,streetfighter,2010,16,30877,poor,private,Midwest,summer,clean,1125,146,82,375,0.3893,0,0,0.443,1,13,0.488,24,1200.0,1073.96,0.1174,overpriced
L02846,Buell,1125CR,streetfighter,2009,17,52698,excellent,dealer,Northeast,fall,clean,1125,146,82,375,0.3893,0,0,0.42,0,4,0.671,14,1200.0,1195.91,0.0034,market price
L02847,Harley-Davidson,Sportster S,performance cruiser,2023,3,7982,excellent,dealer,Southeast,spring,clean,1252,121,94,502,0.241,1,0,0.416,1,8,0.788,17,16541.92,14943.08,0.107,overpriced
L02848,Buell,Blast,standard,2005,21,51300,excellent,private,Southwest,spring,clean,492,34,30,360,0.0944,0,0,0.917,1,7,1.0,15,1200.0,1000.0,0.2,overpriced
L02849,KTM,1290 Super Duke R,naked,2014,12,34744,fair,private,Southeast,summer,lien,1301,177,103,440,0.4023,1,0,0.051,0,8,0.558,14,2113.6,2623.28,-0.1943,strong deal
L02850,Buell,1125CR,streetfighter,2010,16,61705,good,dealer,West Coast,fall,clean,1125,146,82,375,0.3893,0,0,0.365,1,4,0.78,19,1200.0,1096.91,0.094,overpriced
L02851,Buell,Blast,standard,2001,25,31969,excellent,private,Southwest,summer,clean,492,34,30,360,0.0944,0,0,0.131,0,13,0.617,30,1200.0,1000.0,0.2,overpriced
L02852,Buell,Super Cruiser,performance cruiser,2026,0,867,very good,dealer,Southeast,spring,clean,1190,175,94,485,0.3608,1,0,0.15,1,10,0.595,21,32000.0,34000.0,-0.0588,fair deal
L02853,BMW,S1000R,naked,2023,3,5320,excellent,private,Southwest,spring,clean,999,165,84,438,0.3767,1,0,0.0,0,13,0.383,23,10275.73,12477.71,-0.1765,strong deal
L02854,Yamaha,MT-09,naked,2016,10,22836,very good,private,Southwest,winter,clean,890,117,68,417,0.2806,1,0,0.177,0,8,0.892,24,2093.59,2244.76,-0.0673,fair deal
L02855,Harley-Davidson,Sportster S,performance cruiser,2026,0,1207,very good,auction,Southwest,summer,clean,1252,121,94,502,0.241,1,0,0.35,0,8,1.0,11,21590.86,18171.02,0.1882,overpriced
L02856,Buell,1125CR,streetfighter,2010,16,80981,excellent,private,Midwest,spring,clean,1125,146,82,375,0.3893,0,0,0.437,1,13,0.526,32,1200.0,1000.0,0.2,overpriced
L02857,Buell,Blast,standard,2004,22,63246,fair,private,West Coast,spring,clean,492,34,30,360,0.0944,0,0,0.55,1,8,0.87,40,1200.0,1000.0,0.2,overpriced
L02858,Buell,Hammerhead 1190,superbike,2025,1,315,very good,dealer,Southeast,spring,clean,1190,185,102,419,0.4415,1,1,0.669,0,8,0.651,14,32000.0,31100.44,0.0289,market price
L02859,Buell,XB12R Firebolt,sportbike,2009,17,94447,excellent,private,Midwest,spring,clean,1203,103,84,395,0.2608,0,0,0.036,1,9,0.646,15,1200.0,1000.0,0.2,overpriced
L02860,Buell,Hammerhead 1190,superbike,2025,1,20,good,private,Southwest,spring,clean,1190,185,102,419,0.4415,1,1,0.339,1,3,0.844,23,25913.97,28560.1,-0.0927,fair deal
L02861,Buell,Super Cruiser,performance cruiser,2026,0,2537,fair,private,Mountain,fall,clean,1190,175,94,485,0.3608,1,0,0.0,0,11,0.717,9,29673.01,29410.52,0.0089,market price
